movie name,character,mentions,total centrality,count,average centrality,gender
Gabbar is Back,shruti,12.0,401.5,155.0,2.5903225806451613,female
Gabbar is Back,woman,3.0,312.29999999999995,29.0,10.768965517241378,female
Kuch Kuch Locha Hai,mother,1.0,10.0,7.0,1.4285714285714286,female
Kuch Kuch Locha Hai,naina,21.0,312.0,199.0,1.5678391959798994,female
Kuch Kuch Locha Hai,woman,4.0,128.0,44.0,2.909090909090909,female
Kuch Kuch Locha Hai,kokila,9.0,263.0,94.0,2.797872340425532,female
Kuch Kuch Locha Hai,shanaya,17.0,2346.3833333333328,271.0,8.658241082410822,female
Kuch Kuch Locha Hai,daughter,1.0,12.0,5.0,2.4,female
Abhay,mother,4.0,38.00000000000001,53.0,0.7169811320754719,female
Abhay,his,1.0,0.0,7.0,0.0,female
Abhay,jayanthi,9.0,642.6666666666666,88.0,7.303030303030303,female
Abhay,teju,15.0,1524.5,191.0,7.981675392670157,female
Piku,piku,23.0,830.3333333333334,242.0,3.4311294765840223,female
Piku,mashi,1.0,17.0,6.0,2.833333333333333,female
Aamdani Atthani Kharcha Rupaiyaa,jhumri,3.0,39.0,14.0,2.7857142857142856,female
Aamdani Atthani Kharcha Rupaiyaa,meena,2.0,66.0,30.0,2.2,female
Bombay Velvet,rosie,23.0,1243.5,150.0,8.29,female
Main Hoon Rajinikanth,mallika,3.0,426.8333333333334,66.0,6.467171717171719,female
Aashiq,sapna,7.0,604.0,65.0,9.292307692307691,female
Aashiq,pooja,40.0,3878.85,361.0,10.744736842105263,female
Tanu Weds Manu Returns,tanu,46.0,915.5,374.0,2.447860962566845,female
Tanu Weds Manu Returns,komal,2.0,474.6666666666666,35.0,13.561904761904762,female
Tanu Weds Manu Returns,payal,8.0,218.66666666666669,95.0,2.3017543859649123,female
Tanu Weds Manu Returns,girl,3.0,66.5,13.0,5.115384615384615,female
Tanu Weds Manu Returns,kusum,19.0,639.0,222.0,2.8783783783783785,female
Ajnabee,priya,8.0,1141.6666666666663,80.0,14.270833333333332,female
Ajnabee,sonia,15.0,452.5,148.0,3.0574324324324325,female
Ajnabee,neeta,4.0,53.46111111111111,49.0,1.0910430839002268,female
Albela,mother,0.0,805.4333333333336,117.0,6.8840455840455865,female
Albela,sonia,0.0,3400.316666666666,875.0,3.88607619047619,female
Albela,neena,0.0,340.1,170.0,2.000588235294118,female
Albela,girl,0.0,57.0,15.0,3.8,female
Asoka,kaurwaki,12.0,189.3333333333333,99.0,1.912457912457912,female
Asoka,devi,3.0,39.0,15.0,2.6,female
Dil Dhadakne Do,ayesha,36.0,638.3333333333334,266.0,2.399749373433584,female
Dil Dhadakne Do,neelam,9.0,752.3666666666666,145.0,5.188735632183907,female
Dil Dhadakne Do,daughter,3.0,30.0,18.0,1.6666666666666667,female
Bas Itna Sa Khwaab Hai,suraj,17.0,490.83333333333337,125.0,3.9266666666666663,female
Bas Itna Sa Khwaab Hai,lara,2.0,50.0,17.0,2.9411764705882355,female
Bas Itna Sa Khwaab Hai,pooja,3.0,7.0,19.0,0.3684210526315789,female
Hamari Adhuri Kahani,vasudha,26.0,411.0,305.0,1.3475409836065573,female
Hamari Adhuri Kahani,mother,3.0,422.1666666666667,64.0,6.596354166666667,female
ABCD 2,mother,3.0,65.0,25.0,2.6,female
ABCD 2,olive,6.0,46.0,67.0,0.6865671641791045,female
Miss Tanakpur Haazir Ho,sister,2.0,116.66666666666669,25.0,4.666666666666667,female
Chandni Bar,mother,0.0,250.0,35.0,7.142857142857143,female
Chandni Bar,woman,0.0,69.5,15.0,4.633333333333334,female
Chandni Bar,mumtaz,0.0,782.5,485.0,1.61340206185567,female
Bezubaan Ishq,mother,1.0,5.0,3.0,1.6666666666666667,female
Bezubaan Ishq,rumzum,4.0,129.0,36.0,3.583333333333333,female
Bezubaan Ishq,suhani,8.0,88.0,69.0,1.2753623188405796,female
Bezubaan Ishq,girl,1.0,5.0,6.0,0.8333333333333334,female
Chori Chori Chupke Chupke,priya,14.0,416.0,170.0,2.447058823529412,female
Chori Chori Chupke Chupke,madhu,28.0,811.25,264.0,3.0729166666666665,female
Chori Chori Chupke Chupke,mother,2.0,89.0,19.0,4.684210526315789,female
Second Hand Husband,neha,2.0,0.0,7.0,0.0,female
Second Hand Husband,gurpreet,3.0,256.0,44.0,5.818181818181818,female
Daman: A Victim of Marital Violence,mother,1.0,27.5,14.0,1.9642857142857144,female
Daman: A Victim of Marital Violence,deepa,3.0,131.0,32.0,4.09375,female
Baahubali,devasena,4.0,1181.0,45.0,26.244444444444444,female
Baahubali,woman,1.0,34.0,11.0,3.090909090909091,female
Baahubali,queen,4.0,313.5,46.0,6.815217391304348,female
Baahubali,warrior,2.0,323.5,17.0,19.029411764705884,female
Baahubali,sivagami,9.0,401.0,134.0,2.992537313432836,female
Baahubali,avantika,6.0,477.5,70.0,6.821428571428571,female
Dattak,girl,1.0,7.0,4.0,1.75,female
Deewaanapan,sister,2.0,83.0,32.0,2.59375,female
Bajrangi Bhaijaan,woman,1.0,276.25,26.0,10.625,female
Bajrangi Bhaijaan,shahida,11.0,737.1666666666665,144.0,5.119212962962962,female
Bajrangi Bhaijaan,rasika,2.0,1432.1666666666663,33.0,43.398989898989896,female
Bajrangi Bhaijaan,mother,1.0,76.0,31.0,2.4516129032258065,female
Bajrangi Bhaijaan,dayanand,4.0,158.33333333333334,79.0,2.0042194092827006,female
Aisa Yeh Jahaan,ananya,2.0,94.66666666666669,18.0,5.25925925925926,female
Dil Chahta Hai,sameer,20.0,1109.166666666667,184.0,6.0280797101449295,female
Dil Chahta Hai,pooja,23.0,393.83333333333337,130.0,3.02948717948718,female
Dil Chahta Hai,tara,10.0,355.0,88.0,4.034090909090909,female
Dil Chahta Hai,girl,4.0,253.66666666666669,39.0,6.504273504273505,female
Masaan,the,0.0,100.0,240.0,0.4166666666666667,female
Masaan,shaalu,0.0,28.0,30.0,0.9333333333333332,female
Masaan,devi,0.0,2117.75,279.0,7.590501792114695,female
Drishyam,meera,12.0,221.0,225.0,0.9822222222222222,female
Drishyam,anju,7.0,72.0,61.0,1.180327868852459,female
Drishyam,nandini,8.0,38.0,126.0,0.3015873015873015,female
Drishyam,daughter,1.0,66.0,13.0,5.076923076923077,female
Ehsaas: The Feeling,antra,4.0,0.0,24.0,0.0,female
Bangistan,rosie,2.0,169.0,38.0,4.447368421052632,female
Ek Rishtaa: The Bond of Love,purohit,1.0,31.266666666666666,35.0,0.8933333333333332,female
Ek Rishtaa: The Bond of Love,daughter,1.0,0.0,20.0,0.0,female
Ek Rishtaa: The Bond of Love,nisha,8.0,193.66666666666669,74.0,2.6171171171171173,female
Ek Rishtaa: The Bond of Love,rajesh,11.0,264.0,94.0,2.8085106382978724,female
All Is Well,pammi,6.0,46.33333333333333,45.0,1.0296296296296297,female
All Is Well,mother,3.0,64.16666666666666,30.0,2.1388888888888884,female
All Is Well,inder,51.0,985.3,368.0,2.677445652173913,female
Farz,rukmani,0.0,345.5,32.0,10.796875,female
Brothers,mother,0.0,10.0,4.0,2.5,female
Brothers,his,0.0,3.0,21.0,0.1428571428571428,female
Brothers,jenny,0.0,56.0,16.0,3.5,female
Brothers,maria,0.0,385.1666666666667,85.0,4.531372549019608,female
Gadar: Ek Prem Katha,mother,2.0,10.0,12.0,0.8333333333333334,female
Gadar: Ek Prem Katha,woman,1.0,151.66666666666666,16.0,9.479166666666666,female
Gadar: Ek Prem Katha,sakina,69.0,2377.5333333333333,526.0,4.520025348542458,female
Gadar: Ek Prem Katha,tara,47.0,2645.0000000000005,509.0,5.19646365422397,female
Gadar: Ek Prem Katha,girl,1.0,76.0,9.0,8.444444444444445,female
Gadar: Ek Prem Katha,daughter,1.0,7.0,6.0,1.1666666666666667,female
Gadar: Ek Prem Katha,sister,1.0,176.0,26.0,6.769230769230769,female
Phantom,daniyal,12.0,899.5,169.0,5.322485207100592,female
Welcome Back,ranjana,12.0,4863.283333333334,113.0,43.03790560471977,female
Welcome Back,poonam,4.0,9.0,53.0,0.1698113207547169,female
Hero,mathur,0.0,450.0,16.0,28.125,female
Hero,radha,10.0,4421.950000000001,243.0,18.19732510288066,female
Hum Ho Gaye Aapke,chandni,8.0,54.16666666666667,70.0,0.7738095238095238,female
Katti Batti,payal,8.0,188.0,71.0,2.647887323943662,female
Kis Kisko Pyaar Karoon,deepika,25.0,8349.161904761906,400.0,20.872904761904763,female
Calendar Girls,girl,5.0,285.0,44.0,6.477272727272728,female
Calendar Girls,naina,2.0,81.24999999999999,41.0,1.9817073170731705,female
Calendar Girls,nazneen,28.0,1323.0,343.0,3.857142857142857,female
Calendar Girls,nandita,31.0,1655.0,363.0,4.559228650137741,female
Calendar Girls,sister,4.0,49.16666666666666,70.0,0.7023809523809523,female
Singh Is Bliing,mother,4.0,200.75,49.0,4.096938775510204,female
Singh Is Bliing,woman,3.0,258.5,27.0,9.574074074074074,female
Singh Is Bliing,rana,2.0,40.0,24.0,1.6666666666666667,female
Singh Is Bliing,sara,52.0,1092.3333333333337,390.0,2.800854700854702,female
Singh Is Bliing,emily,4.0,0.0,60.0,0.0,female
Kabhi Khushi Kabhie Gham,sayeeda,1.0,0.0,18.0,0.0,female
Kabhi Khushi Kabhie Gham,nandini,8.0,205.5,96.0,2.140625,female
Kabhi Khushi Kabhie Gham,naina,6.0,2661.833333333333,53.0,50.22327044025157,female
Kabhi Khushi Kabhie Gham,pooja,12.0,155.0,161.0,0.9627329192546584,female
Kabhi Khushi Kabhie Gham,sharma,1.0,151.0,23.0,6.565217391304348,female
Jazbaa,mother,2.0,51.0,13.0,3.923076923076923,female
Jazbaa,woman,1.0,288.0,18.0,16.0,female
Jazbaa,sia,5.0,24.5,46.0,0.532608695652174,female
Jazbaa,garima,12.0,38.0,67.0,0.5671641791044776,female
Jazbaa,anuradha,21.0,1715.5,268.0,6.401119402985074,female
Jazbaa,daughter,4.0,32.916666666666664,15.0,2.194444444444444,female
Jazbaa,sam,6.0,0.0,47.0,0.0,female
Jazbaa,sanaya,3.0,80.0,23.0,3.4782608695652173,female
Kasoor,simran,20.0,73.0,172.0,0.4244186046511627,female
Kasoor,priti,1.0,75.0,10.0,7.5,female
Pyaar Ka Punchnama 2,kusum,4.0,73.5,36.0,2.0416666666666665,female
Pyaar Ka Punchnama 2,chiku,3.0,46.0,31.0,1.4838709677419355,female
Pyaar Ka Punchnama 2,supriya,9.0,394.0,94.0,4.191489361702128,female
Kuch Khatti Kuch Meethi,sweety,6.0,312.99999999999994,70.0,4.471428571428571,female
Kuch Khatti Kuch Meethi,woman,2.0,232.0,24.0,9.666666666666666,female
Kuch Khatti Kuch Meethi,archana,17.0,2559.333333333333,153.0,16.727668845315904,female
Kuch Khatti Kuch Meethi,devyani,5.0,125.33333333333331,78.0,1.606837606837607,female
Kuch Khatti Kuch Meethi,savitri,6.0,426.0,44.0,9.68181818181818,female
Kuch Khatti Kuch Meethi,raj,12.0,438.3333333333333,135.0,3.2469135802469133,female
Kuch Khatti Kuch Meethi,tina,13.0,721.5,108.0,6.680555555555555,female
Shaandaar,isha,7.0,3995.4666666666662,91.0,43.90622710622711,female
Shaandaar,bipin,6.0,138.0,87.0,1.5862068965517242,female
Shaandaar,kamla,3.0,0.0,30.0,0.0,female
Shaandaar,alia,5.0,167.16666666666666,108.0,1.5478395061728394,female
Kyo Kii Main Jhuth Nahin Bolta,sonam,1.0,36.0,8.0,4.5,female
Lagaan: Once Upon a Time in India,elizabeth,7.0,167.0,48.0,3.4791666666666665,female
Lagaan: Once Upon a Time in India,russell,14.0,511.3333333333333,199.0,2.5695142378559463,female
Lagaan: Once Upon a Time in India,gauri,5.0,240.16666666666663,42.0,5.718253968253968,female
Lagaan: Once Upon a Time in India,singh,1.0,36.0,7.0,5.142857142857143,female
Lajja,maithili,8.0,80.66666666666667,87.0,0.9272030651340996,female
Lajja,woman,0.0,0.0,0.0,0.0,female
Lajja,ramdulaari,7.0,221.0,81.0,2.728395061728395,female
Lajja,lata,2.0,0.0,19.0,0.0,female
Lajja,janki,6.0,406.83333333333337,72.0,5.650462962962964,female
Lajja,vaidehi,52.0,360.0,416.0,0.8653846153846154,female
Love Ke Liye Kuchh Bhi Karega,prakash,5.0,342.0,61.0,5.60655737704918,female
Maya,girl,1.0,99.0,20.0,4.95,female
Yaara Silly Silly,devanshi,3.0,0.0,44.0,0.0,female
Yaara Silly Silly,mallika,17.0,546.0,138.0,3.9565217391304346,female
Yaara Silly Silly,girl,2.0,4.0,2.0,2.0,female
Prem Ratan Dhan Payo,maithili,8.0,815.5,138.0,5.909420289855072,female
Prem Ratan Dhan Payo,chandrika,2.0,2061.4666666666667,62.0,33.2494623655914,female
Prem Ratan Dhan Payo,rajkumari,4.0,589.6166666666667,62.0,9.50994623655914,female
Prem Ratan Dhan Payo,chirag,10.0,1406.0,83.0,16.93975903614458,female
Moksha: Salvation,ritika,9.0,589.3333333333334,93.0,6.336917562724015,female
Moksha: Salvation,girl,1.0,142.0,39.0,3.641025641025641,female
X,qureshi,1.0,172.0,26.0,6.615384615384615,female
X,ruparel,1.0,0.0,21.0,0.0,female
X,actress,3.0,64.66666666666666,22.0,2.939393939393939,female
X,woman,3.0,554.6666666666667,32.0,17.333333333333336,female
X,rija,1.0,172.99999999999997,31.0,5.580645161290322,female
X,apte,2.0,0.0,54.0,0.0,female
X,mahajan,1.0,0.0,19.0,0.0,female
Angry Indian Goddesses,,0.0,0.0,0.0,0.0,female
Angry Indian Goddesses,she,0.0,0.0,0.0,0.0,female
Angry Indian Goddesses,su,4.0,193.16666666666663,59.0,3.274011299435028,female
Angry Indian Goddesses,woman,1.0,142.66666666666669,22.0,6.484848484848485,female
Angry Indian Goddesses,nargis,4.0,133.0,52.0,2.5576923076923075,female
Angry Indian Goddesses,jo,12.0,552.6666666666667,93.0,5.942652329749105,female
Angry Indian Goddesses,girl,1.0,4.0,2.0,2.0,female
Angry Indian Goddesses,family,1.0,49.0,11.0,4.454545454545454,female
Mujhe Kucch Kehna Hai,pooja,18.0,122.0,132.0,0.9242424242424242,female
Tamasha,tara,21.0,626.0,202.0,3.099009900990099,female
Hate Story 3,siya,5.0,242.0,48.0,5.041666666666667,female
Hate Story 3,kaya,17.0,81.0,99.0,0.8181818181818182,female
Nayak: The Real Hero,manjari,0.0,0.0,0.0,0.0,female
One 2 Ka 4,girl,1.0,254.5,16.0,15.90625,female
One 2 Ka 4,geeta,6.0,712.0000000000001,94.0,7.574468085106385,female
Bajirao Mastani,kashibai,22.0,1708.1666666666667,274.0,6.234184914841849,female
Bajirao Mastani,kashi,22.0,0.0,0.0,0.0,female
Bajirao Mastani,mother,4.0,11.0,23.0,0.4782608695652174,female
Bajirao Mastani,radhabai,5.0,297.0,74.0,4.013513513513513,female
Bajirao Mastani,his,8.0,0.0,58.0,0.0,female
Bajirao Mastani,mastani,33.0,1349.6666666666667,276.0,4.8900966183574885,female
Paagalpan,aarti,1.0,0.0,12.0,0.0,female
Paagalpan,roma,9.0,225.3333333333333,112.0,2.011904761904762,female
Dilwale,meera,0.0,2958.5,370.0,7.995945945945946,female
Dilwale,malik,0.0,298.0,59.0,5.050847457627119,female
Dilwale,ishita,0.0,171.93333333333334,98.0,1.754421768707483,female
Pyaar Ishq Aur Mohabbat,isha,54.0,2119.3,282.0,7.515248226950355,female
Pyaar Ishq Aur Mohabbat,rubaina,3.0,2.1666666666666665,25.0,0.0866666666666666,female
Pyaar Ishq Aur Mohabbat,maya,15.0,983.8333333333334,82.0,11.997967479674797,female
Pyaar Tune Kya Kiya,ria,37.0,2700.333333333333,250.0,10.801333333333334,female
Pyaar Tune Kya Kiya,geeta,17.0,412.16666666666674,105.0,3.925396825396826,female
Rehnaa Hai,,,,,,female
Terre Dil Mein,reena,0.0,360.4166666666667,140.0,2.574404761904762,female
Rehnaa Hai,,,,,,female
Terre Dil Mein,rajeev,0.0,394.5,140.0,2.817857142857143,female
Rehnaa Hai,,,,,,female
Terre Dil Mein,sam,0.0,733.1666666666666,145.0,5.05632183908046,female
Style,malhotra,1.0,46.0,17.0,2.7058823529411766,female
Style,woman,1.0,73.0,21.0,3.4761904761904763,female
Style,sheena,1.0,193.0,18.0,10.72222222222222,female
Tera Mera Saath Rahen,suman,3.0,61.0,26.0,2.3461538461538463,female
Tera Mera Saath Rahen,madhuri,4.0,453.9166666666666,39.0,11.638888888888888,female
Tum Bin - Love Will Find a Way,woman,1.0,56.0,8.0,7.0,female
Tum Bin - Love Will Find a Way,pia,14.0,335.0,201.0,1.6666666666666667,female
Tum Bin - Love Will Find a Way,girl,1.0,412.0,13.0,31.692307692307693,female
Yaadein,isha,0.0,3.0,62.0,0.0483870967741935,female
Yaadein,daughter,0.0,44.5,14.0,3.1785714285714284,female
Yeh Raaste Hain Pyaar Ke,sakshi,12.0,371.0,94.0,3.9468085106382977,female
Yeh Raaste Hain Pyaar Ke,neha,12.0,1426.6666666666663,91.0,15.677655677655675,female
Yeh Teraa Ghar Yeh Meraa Ghar,woman,1.0,116.0,15.0,7.733333333333333,female
Yeh Zindagi Ka Safar,mother,7.0,471.2166666666667,81.0,5.817489711934157,female
Yeh Zindagi Ka Safar,devan,4.0,830.0,70.0,11.857142857142858,female
Yeh Zindagi Ka Safar,sarena,24.0,782.6666666666667,245.0,3.194557823129252,female
Yeh Zindagi Ka Safar,daughter,2.0,593.0,30.0,19.766666666666666,female
Zubeidaa,mother,0.0,953.7,77.0,12.385714285714286,female
Zubeidaa,woman,0.0,340.6666666666667,18.0,18.925925925925927,female
Zubeidaa,zubeidaa,0.0,2485.9999999999995,208.0,11.951923076923077,female
23rd March 1931: Shaheed,mother,1.0,595.3358585858585,53.0,11.232752048789784,female
Aankhen,neha,0.0,581.3333333333333,114.0,5.099415204678362,female
Aap Mujhe Achche Lagne Lage,sapna,10.0,1178.6666666666663,158.0,7.459915611814345,female
Ab Ke Baras,anjali,7.0,941.8333333333336,137.0,6.87469586374696,female
Agni Varsha,girl,1.0,182.3333333333333,17.0,10.72549019607843,female
Agni Varsha,nittilai,17.0,1191.4666666666667,117.0,10.183475783475783,female
Agni Varsha,vishakha,6.0,10.0,89.0,0.1123595505617977,female
Agni Varsha,vishaka,2.0,0.0,29.0,0.0,female
Anita and Me,anita,2.0,152.66666666666669,29.0,5.264367816091955,female
Anita and Me,girl,2.0,233.5,35.0,6.671428571428572,female
Anita and Me,meena,6.0,0.0,73.0,0.0,female
Akhiyon Se Goli Maare,kiran,6.0,88.0,41.0,2.1463414634146343,female
Akhiyon Se Goli Maare,bhangari,10.0,81.0,81.0,1.0,female
Akhiyon Se Goli Maare,daughter,2.0,80.66666666666666,15.0,5.377777777777777,female
Annarth,preeti,21.0,4241.016666666666,191.0,22.20427574171029,female
Awara Paagal Deewana,mother,1.0,9.333333333333334,23.0,0.4057971014492754,female
Awara Paagal Deewana,preeti,8.0,110.0,49.0,2.2448979591836733,female
Badhaai Ho Badhaai,anjali,3.0,319.0,58.0,5.5,female
Bollywood Queen,geena,35.0,504.0,267.0,1.8876404494382024,female
Bollywood Queen,mother,1.0,10.0,10.0,1.0,female
Chalo Ishq Ladaaye,actress,1.0,219.0,27.0,8.11111111111111,female
Chalo Ishq Ladaaye,sapna,8.0,44.0,86.0,0.5116279069767442,female
Deewangee,sargam,3.0,398.5,44.0,9.056818181818182,female
Devdas,sumitra,0.0,675.8333333333334,78.0,8.664529914529915,female
Devdas,mother,0.0,494.1666666666667,47.0,10.51418439716312,female
Devdas,kumud,0.0,275.0,36.0,7.638888888888889,female
Devdas,paro,0.0,1433.0,395.0,3.627848101265823,female
Devdas,chandramukhi,0.0,1804.5,106.0,17.02358490566038,female
Devdas,kaushalya,0.0,766.0,68.0,11.264705882352942,female
Dil Hai Tumhaara,mother,10.0,514.5,110.0,4.677272727272728,female
Dil Hai Tumhaara,woman,2.0,158.5,25.0,6.34,female
Dil Hai Tumhaara,sarita,52.0,724.9500000000002,381.0,1.9027559055118115,female
Dil Hai Tumhaara,daughter,2.0,161.5,23.0,7.021739130434782,female
Dil Vil Pyar Vyar,rachna,2.0,14.0,14.0,1.0,female
Dil Vil Pyar Vyar,gauri,2.0,85.0,13.0,6.538461538461538,female
Ek Chotisi Love Story,manisha,5.0,97.0,24.0,4.041666666666667,female
Filhaal,mother,1.0,34.5,7.0,4.928571428571429,female
Filhaal,rewa,16.0,332.0,206.0,1.6116504854368932,female
Filhaal,sia,17.0,273.5,182.0,1.5027472527472527,female
Gunaah,daughter,0.0,264.6666666666667,34.0,7.784313725490197,female
Gunaah,prabha,0.0,496.0,169.0,2.93491124260355,female
Haan Maine Bhi Pyaar Kiya,meghna,5.0,71.16666666666666,37.0,1.923423423423423,female
Haan Maine Bhi Pyaar Kiya,shiv,23.0,503.5,188.0,2.6781914893617023,female
Haan Maine Bhi Pyaar Kiya,pooja,24.0,191.0,180.0,1.0611111111111111,female
Hathyar,woman,2.0,1062.1666666666663,33.0,32.186868686868685,female
Hathyar,gauri,12.0,95.5,119.0,0.8025210084033614,female
Hathyar,shanta,1.0,133.0,26.0,5.115384615384615,female
Hum Kisise Kum Nahin,komal,6.0,52.0,51.0,1.0196078431372548,female
Hum Tumhare Hain Sanam,laxmi,7.0,185.0,62.0,2.9838709677419355,female
Hum Tumhare Hain Sanam,mother,1.0,6.0,3.0,2.0,female
Hum Tumhare Hain Sanam,suman,2.0,5.0,14.0,0.3571428571428571,female
Hum Tumhare Hain Sanam,radha,30.0,747.1666666666666,207.0,3.609500805152978,female
Hum Tumhare Hain Sanam,daughter,1.0,0.0,8.0,0.0,female
Humraaz,priya,49.0,1694.2500000000005,359.0,4.7193593314763245,female
Jaani Dushman:,,,,,,female
Ek Anokhi Kahani,divya,10.0,254.5,77.0,3.305194805194805,female
Jaani Dushman:,,,,,,female
Ek Anokhi Kahani,kapil,13.0,371.0,106.0,3.5,female
Jeena Sirf Merre Liye,seema,4.0,3.0,22.0,0.1363636363636363,female
Jeena Sirf Merre Liye,puja,22.0,134.5,121.0,1.1115702479338845,female
Jeena Sirf Merre Liye,pinky,4.0,98.0,27.0,3.6296296296296298,female
Jeena Sirf Merre Liye,sister,1.0,21.0,7.0,3.0,female
Kehtaa Hai Dil Baar Baar,ritu,4.0,0.0,37.0,0.0,female
Kitne Door Kitne Paas,karishma,4.0,159.66666666666666,51.0,3.130718954248366,female
Kitne Door Kitne Paas,jaya,3.0,339.49999999999994,38.0,8.934210526315788,female
Koi Mere Dil Se Poochhe,esha,19.0,225.0,132.0,1.7045454545454546,female
Koi Mere Dil Se Poochhe,devi,8.0,231.66666666666669,76.0,3.048245614035088,female
Koi Mere Dil Se Poochhe,singh,1.0,42.66666666666666,8.0,5.333333333333333,female
Koi Mere Dil Se Poochhe,girl,1.0,30.0,5.0,6.0,female
Koi Mere Dil Se Poochhe,mansi,14.0,0.0,110.0,0.0,female
Kranti,sanjana,0.0,250.0,59.0,4.237288135593221,female
Kuch Tum Kaho Kuch Hum Kahein,mangala,10.0,304.0,108.0,2.814814814814815,female
Kya Yehi Pyaar Hai,sandhya,13.0,20.0,129.0,0.1550387596899224,female
Kya Yehi Pyaar Hai,girl,1.0,15.0,4.0,3.75,female
Kya Yehi Pyaar Hai,sister,1.0,109.0,11.0,9.909090909090908,female
Kyaa Dil Ne Kahaa,esha,6.0,4.0,31.0,0.1290322580645161,female
Maa Tujhhe Salaam,sonia,1.0,376.3333333333333,24.0,15.680555555555555,female
Maine Dil Tujhko Diya,ayesha,13.0,247.66666666666663,73.0,3.3926940639269407,female
Maine Dil Tujhko Diya,mini,1.0,0.0,17.0,0.0,female
Maine Dil Tujhko Diya,verma,8.0,495.5,117.0,4.235042735042735,female
Maine Dil Tujhko Diya,sister,1.0,8.0,5.0,1.6,female
Makdee,makdee,2.0,0.0,25.0,0.0,female
Makdee,munni,4.0,357.0,56.0,6.375,female
Makdee,chunni,17.0,482.0,167.0,2.8862275449101795,female
Makdee,girl,1.0,18.666666666666664,6.0,3.1111111111111107,female
Makdee,sister,5.0,209.5,50.0,4.19,female
Mere Yaar Ki Shaadi Hai,anjali,25.0,331.0,128.0,2.5859375,female
Mere Yaar Ki Shaadi Hai,sanjay,28.0,483.66666666666686,195.0,2.4803418803418813,female
Mere Yaar Ki Shaadi Hai,ria,4.0,24.0,39.0,0.6153846153846154,female
Mitr My Friend,the,2.0,0.0,254.0,0.0,female
Mitr My Friend,mother,2.0,95.0,30.0,3.1666666666666665,female
Mitr My Friend,lakshmi,38.0,667.3333333333333,321.0,2.078920041536864,female
Mitr My Friend,girl,3.0,254.5,33.0,7.712121212121212,female
Mitr My Friend,daughter,3.0,13.0,29.0,0.4482758620689655,female
Mujhse Dosti Karoge!,rohan,5.0,70.0,50.0,1.4,female
Mujhse Dosti Karoge!,pooja,25.0,281.0,273.0,1.0293040293040292,female
